"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"6/11/2020","6/11/2020","6/12/2020","BPY","BPY 6/19/2020 Put $7.50","BTC","1","$0.05","($5.00)"
"6/11/2020","6/11/2020","6/15/2020","JETS","US Global Jets ETF
CUSIP: 26922A842","Buy","1","$16.88","($16.88)"
"6/10/2020","6/10/2020","6/11/2020","IVR","IVR 6/19/2020 Call $8.00","BTC","1","$0.20","($20.00)"
"6/10/2020","6/10/2020","6/11/2020","IVR","IVR 6/19/2020 Call $10.00","BTC","1","$0.15","($15.00)"
"6/10/2020","6/10/2020","6/11/2020","BPY","BPY 7/17/2020 Call $12.50","BTC","1","$1.10","($110.00)"
"6/9/2020","6/9/2020","6/10/2020","MGM","MGM 6/12/2020 Call $26.50","BTC","1","$0.17","($17.00)"
"6/9/2020","6/9/2020","6/10/2020","IVR","IVR 6/19/2020 Call $8.00","STO","1","$0.56","$55.98"
"6/9/2020","6/9/2020","6/10/2020","IVR","IVR 6/19/2020 Call $10.00","STO","1","$0.40","$39.98"
"6/9/2020","6/9/2020","6/10/2020","IVR","IVR 6/19/2020 Call $8.00","BTC","1","$0.78","($78.00)"
"6/9/2020","6/9/2020","6/10/2020","IVR","IVR 6/19/2020 Call $8.00","BTC","1","$0.78","($78.00)"
"6/9/2020","6/9/2020","6/10/2020","IVR","IVR 6/19/2020 Call $8.00","STO","2","$0.70","$139.98"
"6/9/2020","6/9/2020","6/10/2020","IVR","IVR 7/17/2020 Call $9.00","BTC","2","$1.20","($240.00)"
"6/9/2020","6/9/2020","6/10/2020","IVR","IVR 7/17/2020 Call $9.00","STO","1","$1.17","$116.98"
"6/9/2020","6/9/2020","6/10/2020","IVR","IVR 7/17/2020 Call $9.00","STO","1","$1.45","$144.98"
"6/9/2020","6/9/2020","6/10/2020","IVR","IVR 6/19/2020 Call $7.00","BTC","1","$1.45","($145.00)"
"6/8/2020","6/8/2020","6/10/2020","T","AT&T
CUSIP: 00206R102","Sell","4.10745","$32.83","$134.85"
"6/8/2020","6/8/2020","6/10/2020","IVR","Invesco Mortgage Capital
CUSIP: 46131B100","Buy","45","$6.97","($313.65)"
"6/8/2020","6/8/2020","6/10/2020","IVR","Invesco Mortgage Capital
CUSIP: 46131B100","Buy","5","$6.97","($34.85)"
"6/8/2020","6/8/2020","6/10/2020","BRK.A","Berkshire Hathaway
CUSIP: 084670108","Sell","0.000727","$302,900.50","$220.21"
"6/5/2020","6/5/2020","6/8/2020","MGM","MGM 6/12/2020 Call $26.50","STO","1","$0.20","$19.98"
"6/5/2020","6/5/2020","6/8/2020","MGM","MGM 6/12/2020 Call $20.50","BTC","1","$1.55","($155.00)"
"6/5/2020","6/5/2020","6/8/2020","IVR","IVR 6/19/2020 Call $7.00","STO","1","$0.20","$19.98"
"6/5/2020","6/5/2020","6/8/2020","MGM","MGM 6/26/2020 Call $25.00","STC","2","$1.04","$207.98"
"6/5/2020","6/5/2020","6/8/2020","BPY","BPY 7/17/2020 Call $12.50","STO","1","$1.20","$119.98"
"6/5/2020","6/5/2020","6/8/2020","MGM","MGM 6/26/2020 Call $25.00","BTO","2","$1.18","($236.00)"
"6/5/2020","6/5/2020","6/8/2020","IVR","IVR 6/19/2020 Call $3.00","BTC","1","$1.40","($140.00)"
"6/5/2020","6/5/2020","6/8/2020","BPY","BPY 6/19/2020 Call $12.50","BTC","1","$0.95","($95.00)"
"6/5/2020","6/5/2020","6/9/2020","BETZ","Roundhill Sports Betting & iGaming ETF
CUSIP: 53656F789","Sell","15","$17.25","$258.81"
"6/4/2020","6/4/2020","6/8/2020","BETZ","Roundhill Sports Betting & iGaming ETF
CUSIP: 53656F789","Buy","15","$16.12","($241.80)"
"6/4/2020","6/4/2020","6/5/2020","BPY","BPY 6/19/2020 Call $12.50","STO","1","$0.36","$35.98"
"6/4/2020","6/4/2020","6/5/2020","BPY","BPY 6/19/2020 Call $12.50","BTC","1","$0.25","($25.00)"
"6/4/2020","6/4/2020","6/5/2020","MGM","MGM 6/12/2020 Call $20.50","STO","1","$1.00","$99.98"
"6/4/2020","6/4/2020","6/5/2020","MGM","MGM 6/12/2020 Call $21.50","BTC","1","$0.96","($96.00)"
"6/3/2020","6/3/2020","6/4/2020","BPY","BPY 6/19/2020 Call $12.50","STO","1","$0.05","$4.98"
"6/3/2020","6/3/2020","6/4/2020","MGM","MGM 6/12/2020 Call $21.50","STO","1","$0.46","$45.98"
"6/3/2020","6/3/2020","6/4/2020","MGM","MGM 7/17/2020 Call $20.00","STC","1","$1.43","$142.98"
"6/2/2020","6/2/2020","6/3/2020","DKNG","DKNG 6/5/2020 Call $44.00","BTC","1","$1.29","($129.00)"
"6/2/2020","6/2/2020","6/3/2020","DKNG","DKNG 6/5/2020 Call $43.00","STC","1","$1.52","$151.98"
"6/2/2020","6/2/2020","6/3/2020","MGM","MGM 6/12/2020 Call $21.00","BTC","1","$0.21","($21.00)"
"6/2/2020","6/2/2020","6/3/2020","DKNG","DKNG 6/5/2020 Call $44.00","STO","1","$2.20","$219.98"
"6/2/2020","6/2/2020","6/3/2020","DKNG","DKNG 6/5/2020 Call $43.00","BTO","1","$2.60","($260.00)"
"6/1/2020","6/1/2020","6/2/2020","MGM","MGM 7/17/2020 Call $20.00","BTO","1","$1.12","($112.00)"
"6/1/2020","6/1/2020","6/3/2020","IVR","Invesco Mortgage Capital
CUSIP: 46131B100","Sell","110","$2.90","$318.99"
"6/1/2020","6/1/2020","6/2/2020","MGM","MGM 6/12/2020 Call $21.00","STO","1","$0.26","$25.98"
"6/1/2020","6/1/2020","6/2/2020","MGM","MGM 6/12/2020 Call $19.50","BTC","1","$0.54","($54.00)"
"6/1/2020","6/1/2020","6/2/2020","MGM","MGM 6/12/2020 Call $19.50","STO","1","$0.54","$53.98"
"6/1/2020","6/1/2020","6/2/2020","MGM","MGM 6/5/2020 Call $20.00","STC","2","$0.18","$35.98"
"5/29/2020","5/29/2020","6/1/2020","MGM","MGM 6/5/2020 Call $18.50","BTC","1","$0.36","($36.00)"
"5/29/2020","5/29/2020","6/1/2020","MGM","MGM 6/5/2020 Call $18.50","STO","1","$0.29","$28.98"
"5/29/2020","5/29/2020","6/1/2020","MGM","MGM 6/5/2020 Call $20.00","BTO","1","$0.16","($16.00)"
"5/29/2020","5/29/2020","6/1/2020","MGM","MGM 6/5/2020 Call $20.00","BTO","1","$0.18","($18.00)"
"5/29/2020","5/29/2020","6/2/2020","MGM","MGM Resorts
CUSIP: 552953101","Buy","7","$17.07","($119.49)"
"5/29/2020","5/29/2020","6/2/2020","MGM","MGM Resorts
CUSIP: 552953101","Buy","15","$17.05","($255.75)"
"5/29/2020","5/29/2020","5/29/2020","","ACH Deposit","ACH","","","$350.00"
"5/29/2020","5/29/2020","6/2/2020","MGM","MGM Resorts
CUSIP: 552953101","Buy","25","$17.12","($427.95)"
"5/29/2020","5/29/2020","5/29/2020","","ACH Deposit","ACH","","","$500.00"
"5/29/2020","5/29/2020","6/2/2020","MGM","MGM Resorts
CUSIP: 552953101","Buy","22","$17.11","($376.42)"
"5/29/2020","5/29/2020","6/2/2020","DKNG","Draftkings
CUSIP: 26142R104","Sell","10","$38.14","$381.40"
"5/29/2020","5/29/2020","6/2/2020","MGM","MGM Resorts
CUSIP: 552953101","Buy","6","$16.96","($101.76)"
"5/28/2020","5/28/2020","6/1/2020","MGM","MGM Resorts
CUSIP: 552953101","Buy","10","$17.32","($173.20)"
"5/28/2020","5/28/2020","6/1/2020","MGM","MGM Resorts
CUSIP: 552953101","Buy","15","$17.80","($267.00)"
"5/27/2020","5/27/2020","5/29/2020","ERI","Eldorado Resorts
CUSIP: 28470R102","Sell","10","$35.67","$356.70"
"5/26/2020","5/26/2020","5/28/2020","BPY","Brookfield Property
CUSIP: G16249107","Buy","50","$10.20","($510.00)"
"5/26/2020","5/26/2020","5/26/2020","","ACH Deposit","ACH","","","$500.00"
"5/26/2020","5/26/2020","5/28/2020","ERI","Eldorado Resorts
CUSIP: 28470R102","Buy","2","$35.69","($71.38)"
"5/26/2020","5/26/2020","5/28/2020","SCHD","Schwab US Dividend Equity ETF
CUSIP: 808524797","Sell","1","$51.74","$51.74"
"5/26/2020","5/26/2020","5/28/2020","SCHD","Schwab US Dividend Equity ETF
CUSIP: 808524797","Sell","0.227069","$51.74","$11.75"
"5/26/2020","5/26/2020","5/28/2020","ERI","Eldorado Resorts
CUSIP: 28470R102","Buy","8","$35.60","($284.80)"
"5/26/2020","5/26/2020","5/28/2020","SPYG","SPDR Portfolio S&P 500 Growth ETF
CUSIP: 78464A409","Sell","3","$43.02","$129.06"
"5/26/2020","5/26/2020","5/28/2020","BPY","Brookfield Property
CUSIP: G16249107","Buy","50","$10.23","($511.40)"
"5/26/2020","5/26/2020","5/28/2020","DKNG","Draftkings
CUSIP: 26142R104","Buy","10","$30.65","($306.50)"
"5/22/2020","5/22/2020","5/26/2020","IVR","IVR 6/19/2020 Call $3.00","BTC","1","$0.20","($20.00)"
"5/22/2020","5/22/2020","5/27/2020","ERI","Eldorado Resorts
CUSIP: 28470R102","Sell","5","$32.00","$160.00"
"5/21/2020","5/21/2020","5/26/2020","ERI","Eldorado Resorts
CUSIP: 28470R102","Buy","5","$31.47","($157.33)"
"5/19/2020","5/19/2020","5/20/2020","IVR","IVR 6/19/2020 Call $3.00","STO","1","$0.32","$31.98"
"5/18/2020","5/18/2020","5/20/2020","IVR","Invesco Mortgage Capital
CUSIP: 46131B100","Buy","30","$2.86","($85.80)"
"5/18/2020","5/18/2020","5/20/2020","KO","Coca-Cola
CUSIP: 191216100","Sell","5","$45.22","$226.11"
"5/18/2020","5/18/2020","5/20/2020","O","Realty Income
CUSIP: 756109104
Bulk Equity Order Allocation Execution","Buy","0.008966","$52.42","($0.47)"
"5/15/2020","5/15/2020","5/15/2020","ABBV","Cash Div: R/D 2020-04-15 P/D 2020-05-15 - 2 shares at 1.18","CDIV","","","$2.36"
"5/15/2020","5/15/2020","5/15/2020","O","Cash Div: R/D 2020-05-01 P/D 2020-05-15 - 2.009038 shares at 0.233","CDIV","","","$0.47"
"5/15/2020","5/15/2020","5/19/2020","BABA","Alibaba
CUSIP: 01609W102","Sell","2","$201.05","$402.10"
"5/15/2020","5/15/2020","5/19/2020","AAPL","Apple
CUSIP: 037833100
Bulk Equity Order Allocation Execution","Buy","0.004297","$300.24","($1.29)"
"5/14/2020","5/14/2020","5/14/2020","AAPL","Cash Div: R/D 2020-05-11 P/D 2020-05-14 - 1.570106 shares at 0.82","CDIV","","","$1.29"
"5/14/2020","5/14/2020","5/15/2020","BPY","BPY 6/19/2020 Put $7.50","STO","1","$0.55","$54.98"
"5/14/2020","5/14/2020","5/18/2020","BPY","Brookfield Property
CUSIP: G16249107","Sell","100","$8.82","$881.97"
"5/14/2020","5/14/2020","5/18/2020","IVR","Invesco Mortgage Capital
CUSIP: 46131B100","Buy","10","$2.48","($24.80)"
"5/14/2020","5/14/2020","5/18/2020","BPY","Brookfield Property
CUSIP: G16249107","Buy","10","$8.05","($80.50)"
"5/14/2020","5/14/2020","5/18/2020","BPY","Brookfield Property
CUSIP: G16249107","Buy","10","$8.19","($81.90)"
"5/13/2020","5/13/2020","5/15/2020","ADBE","Adobe
CUSIP: 00724F101","Sell","0.033947","$354.88","$12.05"
"5/13/2020","5/13/2020","5/15/2020","AVGO","Broadcom
CUSIP: 11135F101","Sell","0.230937","$260.70","$60.21"
"5/13/2020","5/13/2020","5/14/2020","IVR","IVR 6/19/2020 Call $3.00","STO","1","$0.25","$24.98"
"5/13/2020","5/13/2020","5/15/2020","TVIXF","
CUSIP: 22542D258","Sell","2","$178.00","$356.00"
"5/13/2020","5/13/2020","5/15/2020","TVIXF","
CUSIP: 22542D258","Buy","2","$175.04","($350.08)"
"5/13/2020","5/13/2020","5/15/2020","BPY","Brookfield Property
CUSIP: G16249107","Buy","10","$8.83","($88.26)"
"5/13/2020","5/13/2020","5/15/2020","IVR","Invesco Mortgage Capital
CUSIP: 46131B100","Buy","20","$2.58","($51.60)"
"5/12/2020","5/12/2020","5/14/2020","IVR","Invesco Mortgage Capital
CUSIP: 46131B100","Buy","100","$2.70","($269.76)"
"5/12/2020","5/12/2020","5/14/2020","IVR","Invesco Mortgage Capital
CUSIP: 46131B100","Buy","30","$2.71","($81.23)"
"5/12/2020","5/12/2020","5/14/2020","IVR","Invesco Mortgage Capital
CUSIP: 46131B100","Buy","20","$2.72","($54.35)"
"5/12/2020","5/12/2020","5/14/2020","BPY","Brookfield Property
CUSIP: G16249107","Buy","20","$8.95","($178.95)"
"5/12/2020","5/12/2020","5/14/2020","KO","Coca-Cola
CUSIP: 191216100","Buy","5","$44.95","($224.74)"
"5/12/2020","5/12/2020","5/14/2020","BPY","Brookfield Property
CUSIP: G16249107","Buy","20","$9.00","($179.96)"
"5/12/2020","5/12/2020","5/14/2020","IVR","Invesco Mortgage Capital
CUSIP: 46131B100","Buy","50","$2.75","($137.39)"
"5/12/2020","5/12/2020","5/14/2020","BPY","Brookfield Property
CUSIP: G16249107","Buy","30","$9.01","($270.24)"
"5/12/2020","5/12/2020","5/13/2020","BAC","BAC 1/15/2021 Call $23.00","STC","1","$2.83","$282.98"
"5/11/2020","5/11/2020","5/12/2020","BAC","BAC 1/15/2021 Call $23.00","BTO","1","$3.05","($305.00)"
"5/8/2020","5/8/2020","5/12/2020","LYV","Live Nation
CUSIP: 538034109","Sell","24","$39.54","$948.93"
"5/8/2020","5/8/2020","5/12/2020","LYV","Live Nation
CUSIP: 538034109","Sell","1.300969","$39.55","$51.45"
"5/8/2020","5/8/2020","5/12/2020","LYV","Live Nation
CUSIP: 538034109","Buy","1.204584","$39.52","($47.61)"
"5/8/2020","5/8/2020","5/12/2020","LYV","Live Nation
CUSIP: 538034109","Buy","0.096385","$39.51","($3.81)"
"5/8/2020","5/8/2020","5/12/2020","LYV","Live Nation
CUSIP: 538034109","Buy","24","$39.52","($948.58)"
"5/8/2020","5/8/2020","5/12/2020","WYNN","Wynn Resorts
CUSIP: 983134107","Sell","3.744088","$82.86","$310.24"
"5/8/2020","5/8/2020","5/12/2020","JETS","US Global Jets ETF
CUSIP: 26922A842","Sell","77","$13.10","$1,008.28"
"5/8/2020","5/8/2020","5/12/2020","JETS","US Global Jets ETF
CUSIP: 26922A842","Sell","0.912063","$13.09","$11.94"
"5/7/2020","5/7/2020","5/11/2020","WYNN","Wynn Resorts
CUSIP: 983134107","Buy","3","$80.15","($240.45)"
"5/7/2020","5/7/2020","5/11/2020","WYNN","Wynn Resorts
CUSIP: 983134107","Buy","0.549455","$79.98","($43.95)"
"5/7/2020","5/7/2020","5/11/2020","WYNN","Wynn Resorts
CUSIP: 983134107","Buy","0.194633","$80.15","($15.60)"
"5/7/2020","5/7/2020","5/11/2020","JETS","US Global Jets ETF
CUSIP: 26922A842","Buy","74.183976","$12.84","($952.15)"
"5/7/2020","5/7/2020","5/11/2020","JETS","US Global Jets ETF
CUSIP: 26922A842","Buy","3.728087","$12.84","($47.85)"
"5/7/2020","5/7/2020","5/11/2020","WYNN","Wynn Resorts
CUSIP: 983134107","Sell","12.505667","$81.33","$1,017.06"
"5/7/2020","5/7/2020","5/11/2020","WYNN","Wynn Resorts
CUSIP: 983134107","Buy","11.91753","$79.96","($952.97)"
"5/7/2020","5/7/2020","5/11/2020","WYNN","Wynn Resorts
CUSIP: 983134107","Buy","0.588137","$79.96","($47.03)"
"5/6/2020","5/6/2020","5/6/2020","BABA","ADR Fee: R/D 2020-03-31 P/D 2020-05-06 - 3.000000 shares at 0.02","AFEE","","","($0.06)"
"5/5/2020","5/6/2020","5/5/2020","BABA","REVERT: ADR Fee: R/D 2020-03-31 P/D 2020-05-05 - 3.000000 shares at 0.02","AFEE","","","$0.06"
"5/5/2020","5/5/2020","5/5/2020","BABA","ADR Fee: R/D 2020-03-31 P/D 2020-05-05 - 3.000000 shares at 0.02","AFEE","","","($0.06)"
"5/4/2020","5/4/2020","5/6/2020","T","AT&T
CUSIP: 00206R102
Bulk Equity Order Allocation Execution","Buy","0.070874","$29.63","($2.10)"
"5/4/2020","5/4/2020","5/4/2020","","Gold Fee","GOLD","","","($5.00)"
"5/1/2020","5/1/2020","5/1/2020","T","Cash Div: R/D 2020-04-09 P/D 2020-05-01 - 4.036576 shares at 0.52","CDIV","","","$2.10"
"5/1/2020","5/1/2020","5/5/2020","SPY","SPDR S&P 500 ETF
CUSIP: 78462F103
Bulk Equity Order Allocation Execution","Buy","0.004834","$291.71","($1.41)"
"4/30/2020","4/30/2020","4/30/2020","SPY","Cash Div: R/D 2020-03-23 P/D 2020-04-30 - 1 shares at 1.405559","CDIV","","","$1.41"
"4/30/2020","4/30/2020","4/30/2020","JPM","Cash Div: R/D 2020-04-06 P/D 2020-04-30 - 1 shares at 0.9","CDIV","","","$0.90"
"4/30/2020","4/30/2020","5/4/2020","NOC","Northrop Grumman
CUSIP: 666807102","Sell","0.031963","$330.68","$10.57"
"4/30/2020","4/30/2020","5/4/2020","MSFT","Microsoft
CUSIP: 594918104","Sell","2","$178.53","$357.06"
"4/30/2020","4/30/2020","5/4/2020","DPZ","Domino's
CUSIP: 25754A201","Sell","2","$365.30","$730.58"
"4/30/2020","4/30/2020","5/4/2020","JNJ","Johnson & Johnson
CUSIP: 478160104","Sell","0.342615","$149.96","$51.38"
"4/30/2020","4/30/2020","5/4/2020","JPM","JPMorgan Chase
CUSIP: 46625H100","Sell","1","$95.02","$95.02"
"4/28/2020","4/28/2020","4/30/2020","META","Meta Platforms
CUSIP: 30303M102","Sell","1","$185.51","$185.51"
"4/28/2020","4/28/2020","4/30/2020","META","Meta Platforms
CUSIP: 30303M102","Sell","0.351438","$185.66","$65.25"
"4/28/2020","4/28/2020","4/30/2020","MSFT","Microsoft
CUSIP: 594918104","Sell","0.083233","$170.64","$14.20"
"4/28/2020","4/28/2020","4/30/2020","AAPL","Apple
CUSIP: 037833100","Sell","1","$280.16","$280.16"
"4/28/2020","4/28/2020","4/30/2020","AAPL","Apple
CUSIP: 037833100","Sell","0.07631","$280.15","$21.38"
"4/28/2020","4/28/2020","4/30/2020","ARKK","ARK Innovation ETF
CUSIP: 00214Q104","Sell","1","$56.73","$56.73"
"4/27/2020","4/27/2020","4/29/2020","META","Meta Platforms
CUSIP: 30303M102","Buy","0.005255","$188.34","($0.99)"
"4/27/2020","4/27/2020","4/29/2020","META","Meta Platforms
CUSIP: 30303M102","Buy","0.056635","$188.33","($10.67)"
"4/27/2020","4/27/2020","4/29/2020","META","Meta Platforms
CUSIP: 30303M102","Buy","1","$188.34","($188.34)"
"4/27/2020","4/27/2020","4/29/2020","AAPL","Apple
CUSIP: 037833100","Buy","1.410437","$282.14","($397.93)"
"4/27/2020","4/27/2020","4/29/2020","AAPL","Apple
CUSIP: 037833100","Buy","0.007336","$282.14","($2.07)"
"4/27/2020","4/27/2020","4/29/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","3","$174.10","($522.30)"
"4/23/2020","4/23/2020","4/24/2020","SNAP","SNAP 7/17/2020 Put $12.00","STC","3","$0.59","$176.98"
"4/22/2020","4/22/2020","4/24/2020","DPZ","Domino's
CUSIP: 25754A201","Buy","2","$381.34","($762.68)"
"4/22/2020","4/22/2020","4/23/2020","SNAP","SNAP 7/17/2020 Put $12.00","BTO","3","$0.63","($189.00)"
"4/22/2020","4/22/2020","4/24/2020","NAT","Nordic American Tankers
CUSIP: G65773106","Sell","40","$5.32","$212.80"
"4/21/2020","4/21/2020","4/23/2020","NAT","Nordic American Tankers
CUSIP: G65773106","Buy","40","$5.09","($203.60)"
"4/21/2020","4/21/2020","4/22/2020","BAC","BAC 1/15/2021 Call $23.00","STC","1","$3.00","$299.98"
"4/21/2020","4/21/2020","4/22/2020","BAC","BAC 1/15/2021 Call $23.00","BTO","1","$3.00","($300.00)"
"4/21/2020","4/21/2020","4/23/2020","AAPL","Apple
CUSIP: 037833100","Buy","0.000898","$266.88","($0.24)"
"4/21/2020","4/21/2020","4/23/2020","AAPL","Apple
CUSIP: 037833100","Buy","0.186448","$266.88","($49.76)"
"4/21/2020","4/21/2020","4/23/2020","BABA","Alibaba
CUSIP: 01609W102","Sell","1","$206.15","$206.15"
"4/21/2020","4/21/2020","4/23/2020","MSFT","Microsoft
CUSIP: 594918104","Sell","1","$166.46","$166.46"
"4/21/2020","4/21/2020","4/23/2020","MSFT","Microsoft
CUSIP: 594918104","Sell","0.2","$166.47","$33.29"
"4/21/2020","4/21/2020","4/23/2020","ABBV","AbbVie
CUSIP: 00287Y109","Sell","2","$80.94","$161.87"
"4/21/2020","4/21/2020","4/23/2020","SHOP","Shopify
CUSIP: 82509L107","Sell","2","$640.14","$1,280.25"
"4/21/2020","4/21/2020","4/23/2020","SHOP","Shopify
CUSIP: 82509L107","Sell","0.023999","$640.81","$15.38"
"4/21/2020","4/21/2020","4/23/2020","KO","Coca-Cola
CUSIP: 191216100","Sell","2","$45.73","$91.46"
"4/21/2020","4/21/2020","4/23/2020","KO","Coca-Cola
CUSIP: 191216100","Sell","0.044128","$45.84","$2.02"
"4/20/2020","4/20/2020","4/22/2020","SHOP","Shopify
CUSIP: 82509L107","Buy","0.96","$631.38","($606.12)"
"4/20/2020","4/20/2020","4/20/2020","","ACH Deposit","ACH","","","$650.00"
"4/20/2020","4/20/2020","4/22/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.033016","$2,410.20","($79.58)"
"4/20/2020","4/20/2020","4/22/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.000173","$2,410.20","($0.42)"
"4/20/2020","4/20/2020","4/22/2020","SHOP","Shopify
CUSIP: 82509L107","Buy","0.005151","$628.88","($3.24)"
"4/20/2020","4/20/2020","4/22/2020","SHOP","Shopify
CUSIP: 82509L107","Buy","0.948916","$628.88","($596.76)"
"4/20/2020","4/20/2020","4/20/2020","","ACH Deposit","ACH","","","$700.00"
"4/20/2020","4/20/2020","4/22/2020","VOO","Vanguard S&P 500 ETF
CUSIP: 922908363","Buy","0.113537","$262.91","($29.85)"
"4/20/2020","4/20/2020","4/22/2020","VOO","Vanguard S&P 500 ETF
CUSIP: 922908363","Buy","0.00057","$262.91","($0.15)"
"4/20/2020","4/20/2020","4/22/2020","SCHD","Schwab US Dividend Equity ETF
CUSIP: 808524797","Buy","0.003615","$49.79","($0.18)"
"4/20/2020","4/20/2020","4/22/2020","SCHD","Schwab US Dividend Equity ETF
CUSIP: 808524797","Buy","0.79968","$49.79","($39.82)"
"4/20/2020","4/20/2020","4/22/2020","ARKK","ARK Innovation ETF
CUSIP: 00214Q104","Sell","2","$53.46","$106.92"
"4/20/2020","4/20/2020","4/22/2020","META","Meta Platforms
CUSIP: 30303M102","Buy","0.223601","$178.05","($39.81)"
"4/20/2020","4/20/2020","4/22/2020","META","Meta Platforms
CUSIP: 30303M102","Buy","0.001067","$178.05","($0.19)"
"4/20/2020","4/20/2020","4/22/2020","SHOP","Shopify
CUSIP: 82509L107","Buy","0.08116","$613.09","($49.76)"
"4/20/2020","4/20/2020","4/22/2020","SHOP","Shopify
CUSIP: 82509L107","Buy","0.00039","$613.09","($0.24)"
"4/20/2020","4/20/2020","4/20/2020","","ACH Deposit","ACH","","","$100.00"
"4/17/2020","4/17/2020","4/21/2020","KO","Coca-Cola
CUSIP: 191216100","Buy","0.994431","$47.89","($47.62)"
"4/17/2020","4/17/2020","4/21/2020","KO","Coca-Cola
CUSIP: 191216100","Buy","0.049697","$47.89","($2.38)"
"4/17/2020","4/17/2020","4/21/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.000449","$2,356.53","($1.06)"
"4/17/2020","4/17/2020","4/21/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.084421","$2,356.53","($198.94)"
"4/17/2020","4/17/2020","4/21/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","0.281817","$176.53","($49.75)"
"4/17/2020","4/17/2020","4/21/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","0.001416","$176.53","($0.25)"
"4/17/2020","4/17/2020","4/21/2020","O","Realty Income
CUSIP: 756109104
Bulk Equity Order Allocation Execution","Buy","0.009038","$52.00","($0.47)"
"4/16/2020","4/16/2020","4/16/2020","O","Cash Div: R/D 2020-04-01 P/D 2020-04-15 - 2 shares at 0.233","CDIV","","","$0.47"
"4/16/2020","4/16/2020","4/20/2020","TQQQ","ProShares UltraPro QQQ
CUSIP: 74347X831","Sell","2","$63.31","$126.62"
"4/16/2020","4/16/2020","4/20/2020","LYV","Live Nation
CUSIP: 538034109","Sell","3","$37.82","$113.46"
"4/16/2020","4/16/2020","4/20/2020","LYV","Live Nation
CUSIP: 538034109","Sell","0.714084","$37.88","$27.05"
"4/14/2020","4/14/2020","4/16/2020","JNJ","Johnson & Johnson
CUSIP: 478160104","Buy","0.001644","$145.93","($0.24)"
"4/14/2020","4/14/2020","4/16/2020","JNJ","Johnson & Johnson
CUSIP: 478160104","Buy","0.340971","$145.93","($49.76)"
"4/14/2020","4/14/2020","4/16/2020","AVGO","Broadcom
CUSIP: 11135F101","Buy","0.187006","$265.86","($49.72)"
"4/14/2020","4/14/2020","4/16/2020","AVGO","Broadcom
CUSIP: 11135F101","Buy","0.001052","$265.86","($0.28)"
"4/14/2020","4/14/2020","4/16/2020","VOO","Vanguard S&P 500 ETF
CUSIP: 922908363","Buy","0.001","$259.64","($0.26)"
"4/14/2020","4/14/2020","4/16/2020","VOO","Vanguard S&P 500 ETF
CUSIP: 922908363","Buy","0.19157","$259.64","($49.74)"
"4/14/2020","4/14/2020","4/16/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.000912","$2,213.84","($2.02)"
"4/14/2020","4/14/2020","4/16/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.179771","$2,213.84","($397.98)"
"4/14/2020","4/14/2020","4/16/2020","BRK.A","Berkshire Hathaway
CUSIP: 084670108","Buy","0.000019","$288,977.50","($5.49)"
"4/14/2020","4/14/2020","4/16/2020","BRK.A","Berkshire Hathaway
CUSIP: 084670108","Buy","0.000672","$288,977.50","($194.19)"
"4/14/2020","4/14/2020","4/15/2020","MGM","MGM 5/15/2020 Put $8.00","STC","3","$0.27","$80.98"
"4/13/2020","4/13/2020","4/14/2020","MGM","MGM 5/15/2020 Put $8.00","BTO","3","$0.36","($108.00)"
"4/13/2020","4/13/2020","4/15/2020","JNUG","Direxion Daily Junior Gold Miners Index Bull 2X Shares
CUSIP: 25460E166","Sell","20","$6.44","$128.81"
"4/13/2020","4/13/2020","4/15/2020","LYV","Live Nation
CUSIP: 538034109","Buy","0.013571","$36.84","($0.50)"
"4/13/2020","4/13/2020","4/15/2020","LYV","Live Nation
CUSIP: 538034109","Buy","2.700513","$36.84","($99.50)"
